"","sample","Cell_A","Cell_A_num","Cell_A_count","Cell_B","Cell_B_num","Cell_B_count ","original_CLQ","percentile","significant"
"182","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","PanCK+Vim+MUC1-","2","65","11.9713168187744","0.052",FALSE
"183","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","PanCK+Vim-MUC1+","3","955","9.85910018635194","0",TRUE
"184","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","PanCK+Vim-MUC1-","4","358","9.12896506012688","0",TRUE
"185","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","PanCK-Vim-MUC1-","5","518","10.2149074013481","0",TRUE
"186","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","PanCK-Vim+MUC1+","6","12","38.906779661017","0.922",FALSE
"187","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","PanCK-Vim+MUC1-","7","170","28.8367896311067","0.992",TRUE
"188","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","PanCK-Vim-MUC1+","8","105","11.8573042776433","0.008",TRUE
"189","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","29.794782937433","1",TRUE
"190","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","11.3873501446879","0.048",TRUE
"191","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","299.179719462303","1",TRUE
"192","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","54.9272183449651","1",TRUE
"193","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","11.1162227602906","0.132",FALSE
"194","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","56.19868173258","1",TRUE
"195","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","CD90+PDGFRb-PDPN-CAV1-","15","358","3.47770097528643","0",TRUE
"196","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","CD90-PDGFRb+PDPN-CAV1-","16","145","9.1229690239626","0",TRUE
"197","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","CD90-PDGFRb-PDPN+CAV1-","17","482","5.00460651241297","0",TRUE
"198","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","CD90-PDGFRb-PDPN-CAV1+","18","107","3.63614763187074","0",TRUE
"199","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK+Vim+MUC1+","1","69","13.8290991759022","0",TRUE
"200","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK+Vim+MUC1-","2","65","13.5721870286576","0.004",TRUE
"201","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK+Vim-MUC1+","3","955","8.67204599117134","0",TRUE
"202","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK+Vim-MUC1-","4","358","7.74470369153248","0",TRUE
"203","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK-Vim-MUC1-","5","518","13.5898326898327","0",TRUE
"204","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK-Vim+MUC1+","6","12","97.5212418300653","1",TRUE
"205","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK-Vim+MUC1-","7","170","27.9590311418685","1",TRUE
"206","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","PanCK-Vim-MUC1+","8","105","19.3756489262372","0.334",FALSE
"207","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","23.3805573778458","1",TRUE
"208","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","10.0997608799617","0",TRUE
"209","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","58.2838816882685","1",TRUE
"210","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","98.9506870464721","1",TRUE
"211","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","16.7179271708683","0.31",FALSE
"212","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","44.7597494553377","1",TRUE
"213","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","CD90+PDGFRb-PDPN-CAV1-","15","358","14.88592397853","0",TRUE
"214","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","CD90-PDGFRb+PDPN-CAV1-","16","145","7.32573360378634","0",TRUE
"215","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","CD90-PDGFRb-PDPN+CAV1-","17","482","10.3840045561793","0",TRUE
"216","TAFs1","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","CD90-PDGFRb-PDPN-CAV1+","18","107","11.4417445482866","0",TRUE
"217","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK+Vim+MUC1+","1","69","4.75258799171843","0.012",TRUE
"218","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK+Vim+MUC1-","2","65","10.0901098901099","0.068",FALSE
"219","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK+Vim-MUC1+","3","955","20.602842183994","0.668",FALSE
"220","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK+Vim-MUC1-","4","358","4.58000798084597","0",TRUE
"221","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK-Vim-MUC1-","5","518","7.59680088251517","0",TRUE
"222","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK-Vim+MUC1+","6","12","109.309523809524","0.998",TRUE
"223","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK-Vim+MUC1-","7","170","19.2899159663866","0.396",FALSE
"224","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","PanCK-Vim-MUC1+","8","105","34.3544217687075","0.964",TRUE
"225","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","48.3562577447336","1",TRUE
"226","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","7.99825783972125","0.308",FALSE
"227","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","11.1162227602906","0.112",FALSE
"228","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","16.7179271708683","0.304",FALSE
"229","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","302.703296703297","1",TRUE
"230","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","77.4275793650794","1",TRUE
"231","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","CD90+PDGFRb-PDPN-CAV1-","15","358","3.66400638467678","0",TRUE
"232","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","CD90-PDGFRb+PDPN-CAV1-","16","145","2.2615763546798","0",TRUE
"233","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","CD90-PDGFRb-PDPN+CAV1-","17","482","3.40174866627149","0",TRUE
"234","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","CD90-PDGFRb-PDPN-CAV1+","18","107","3.06475300400534","0.002",TRUE
"235","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK+Vim+MUC1+","1","69","5.54468599033816","0",TRUE
"236","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK+Vim+MUC1-","2","65","3.92393162393162","0",TRUE
"237","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK+Vim-MUC1+","3","955","13.1533885980221","0",TRUE
"238","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK+Vim-MUC1-","4","358","10.8647967101179","0",TRUE
"239","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK-Vim-MUC1-","5","518","9.72460853710854","0",TRUE
"240","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK-Vim+MUC1+","6","12","42.5092592592593","0.956",TRUE
"241","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK-Vim+MUC1-","7","170","22.8799836601307","0.87",FALSE
"242","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","PanCK-Vim-MUC1+","8","105","12.7527777777778","0.014",TRUE
"243","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","35.9511393363624","1",TRUE
"244","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","13.9969512195122","0.094",FALSE
"245","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","56.19868173258","1",TRUE
"246","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","41.0089324618736","1",TRUE
"247","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","68.3184523809524","1",TRUE
"248","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","131.120109546166","1",TRUE
"249","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","CD90+PDGFRb-PDPN-CAV1-","15","358","9.79612818125388","0",TRUE
"250","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","CD90-PDGFRb+PDPN-CAV1-","16","145","11.4335249042146","0",TRUE
"251","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","CD90-PDGFRb-PDPN+CAV1-","17","482","8.86344513600738","0",TRUE
"252","TAFs1","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","CD90-PDGFRb-PDPN-CAV1+","18","107","8.34293873312565","0",TRUE
"253","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK+Vim+MUC1+","1","69","26.7631770706825","1",TRUE
"254","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK+Vim+MUC1-","2","65","23.8724108293941","0.978",TRUE
"255","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK+Vim-MUC1+","3","955","19.0413232326187","0.024",TRUE
"256","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK+Vim-MUC1-","4","358","23.3913033301083","1",TRUE
"257","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK-Vim-MUC1-","5","518","21.3898751105455","0.99",TRUE
"258","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK-Vim+MUC1+","6","12","8.54934823091248","0.004",TRUE
"259","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK-Vim+MUC1-","7","170","14.3327308577062","0",TRUE
"260","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","PanCK-Vim-MUC1+","8","105","16.7322958233573","0.016",TRUE
"261","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","5.46649775359459","0",TRUE
"262","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","23.7713584957079","0.928",FALSE
"263","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","5.65126408484045","0",TRUE
"264","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","17.0484061781137","0.004",TRUE
"265","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","4.58000798084597","0",TRUE
"266","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","9.97423960273122","0",TRUE
"267","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","CD90+PDGFRb-PDPN-CAV1-","15","358","41.0943461183356","1",TRUE
"268","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","CD90-PDGFRb+PDPN-CAV1-","16","145","25.0289539587748","1",TRUE
"269","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","CD90-PDGFRb-PDPN+CAV1-","17","482","28.5746887966805","1",TRUE
"270","TAFs1","CD90+PDGFRb-PDPN-CAV1-","15","358","CD90-PDGFRb-PDPN-CAV1+","18","107","33.3184879653318","1",TRUE
"271","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK+Vim+MUC1+","1","69","15.1427286356822","0.038",TRUE
"272","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK+Vim+MUC1-","2","65","27.2780901856764","0.982",TRUE
"273","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK+Vim-MUC1+","3","955","18.3010074020581","0.012",TRUE
"274","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK+Vim-MUC1-","4","358","26.7977846272395","1",TRUE
"275","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK-Vim-MUC1-","5","518","22.9213819731061","1",TRUE
"276","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK-Vim+MUC1+","6","12","0","0",TRUE
"277","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK-Vim+MUC1-","7","170","20.4872210953347","0.57",FALSE
"278","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","PanCK-Vim-MUC1+","8","105","8.4432183908046","0",TRUE
"279","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","9.45546297483228","0",TRUE
"280","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","7.72245584524811","0.004",TRUE
"281","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","15.0260666277031","0.048",TRUE
"282","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","8.31905341446924","0",TRUE
"283","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","2.2615763546798","0.008",TRUE
"284","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","14.5117816091954","0.03",TRUE
"285","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","CD90+PDGFRb-PDPN-CAV1-","15","358","27.2399922943556","1",TRUE
"286","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","CD90-PDGFRb+PDPN-CAV1-","16","145","59.1465038314176","1",TRUE
"287","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","CD90-PDGFRb-PDPN+CAV1-","17","482","26.2098869652311","1",TRUE
"288","TAFs1","CD90-PDGFRb+PDPN-CAV1-","16","145","CD90-PDGFRb-PDPN-CAV1+","18","107","25.7439252336449","0.984",TRUE
"289","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK+Vim+MUC1+","1","69","16.4269950087197","0.02",TRUE
"290","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK+Vim+MUC1-","2","65","30.3331311841685","1",TRUE
"291","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK+Vim-MUC1+","3","955","17.872894353805","0",TRUE
"292","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK+Vim-MUC1-","4","358","25.4618037043047","1",TRUE
"293","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK-Vim-MUC1-","5","518","20.4840433201429","0.816",FALSE
"294","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK-Vim+MUC1+","6","12","2.38122406639004","0",TRUE
"295","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK-Vim+MUC1-","7","170","15.0717476202099","0",TRUE
"296","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","PanCK-Vim-MUC1+","8","105","23.5854574194823","1",TRUE
"297","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","5.55914019960203","0",TRUE
"298","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","21.3729379617448","0.71",FALSE
"299","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","6.29611787045503","0",TRUE
"300","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","10.9069400374258","0",TRUE
"301","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","6.80349733254298","0",TRUE
"302","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","11.5092496542185","0",TRUE
"303","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","CD90+PDGFRb-PDPN-CAV1-","15","358","28.8673532070748","1",TRUE
"304","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","CD90-PDGFRb+PDPN-CAV1-","16","145","27.0638431821434","1",TRUE
"305","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","CD90-PDGFRb-PDPN+CAV1-","17","482","39.842185626418","1",TRUE
"306","TAFs1","CD90-PDGFRb-PDPN+CAV1-","17","482","CD90-PDGFRb-PDPN-CAV1+","18","107","36.2302128979718","1",TRUE
"307","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK+Vim+MUC1+","1","69","19.8986861709332","0.524",FALSE
"308","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK+Vim+MUC1-","2","65","26.4040258806614","0.95",TRUE
"309","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK+Vim-MUC1+","3","955","18.1061114645007","0.01",TRUE
"310","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK+Vim-MUC1-","4","358","34.0375920221375","1",TRUE
"311","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK-Vim-MUC1-","5","518","15.2409338577563","0",TRUE
"312","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK-Vim+MUC1+","6","12","14.3021806853583","0.244",FALSE
"313","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK-Vim+MUC1-","7","170","11.6100054975261","0",TRUE
"314","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","PanCK-Vim-MUC1+","8","105","16.3453493546951","0.098",FALSE
"315","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","aSMA+CD90+PDGFRb+PDPN+CAV1+","9","807","4.8914521303084","0",TRUE
"316","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","aSMA+CD90+PDGFRb-PDPN+CAV1+","10","41","12.5580123090951","0.03",TRUE
"317","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","aSMA+CD90+PDGFRb-PDPN-CAV1+","11","59","7.27229526374149","0",TRUE
"318","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","aSMA+CD90+PDGFRb-PDPN-CAV1-","12","255","13.1243540406817","0",TRUE
"319","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","aSMA+CD90-PDGFRb-PDPN-CAV1+","13","14","6.12950600801068","0.008",TRUE
"320","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","aSMA+CD90-PDGFRb-PDPN-CAV1-","14","72","8.34293873312565","0",TRUE
"321","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","CD90+PDGFRb-PDPN-CAV1-","15","358","34.2772933744061","1",TRUE
"322","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","CD90-PDGFRb+PDPN-CAV1-","16","145","25.7439252336449","0.992",TRUE
"323","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","CD90-PDGFRb-PDPN+CAV1-","17","482","35.1620002326754","1",TRUE
"324","TAFs1","CD90-PDGFRb-PDPN-CAV1+","18","107","CD90-PDGFRb-PDPN-CAV1+","18","107","53.0260095221301","1",TRUE
